seq,t_us,raw,avg,filtered,peak,detector_score,expected_rr_ms,hr_bpm,flags
81964,656266620,60.0,53.0,-122.0,0,0.517,672.0,0.0,17
81965,656274623,62.0,55.0,-119.0,0,0.521,672.0,0.0,17
81966,656282622,64.0,57.0,-117.0,0,0.506,672.0,0.0,17
81967,656290623,69.0,60.0,-114.0,0,0.511,672.0,0.0,17
81968,656298621,70.0,62.0,-111.0,0,0.505,672.0,0.0,17
81969,656306625,71.0,65.0,-108.0,0,0.499,672.0,0.0,17
81970,656314625,68.0,65.0,-106.0,0,0.484,672.0,0.0,17
81971,656322625,70.0,66.0,-103.0,0,0.489,672.0,0.0,17
81972,656330622,76.0,69.0,-101.0,0,0.474,672.0,0.0,17
81973,656338621,75.0,70.0,-98.0,0,0.48,672.0,0.0,17
81974,656346624,81.0,73.0,-96.0,0,0.465,672.0,0.0,17
81975,656354622,86.0,76.0,-93.0,0,0.471,672.0,0.0,17
81976,656362623,95.0,81.0,-89.0,0,0.475,672.0,0.0,17
81977,656370625,113.0,88.0,-84.0,0,0.478,672.0,0.0,17
81978,656378623,127.0,98.0,-78.0,0,0.479,672.0,0.0,17
81979,656386622,151.0,111.0,-70.0,0,0.489,672.0,0.0,17
81980,656394625,176.0,127.0,-59.0,0,0.504,672.0,0.0,17
81981,656402625,207.0,146.0,-46.0,0,0.504,672.0,0.0,17
81982,656410622,244.0,170.0,-30.0,0,0.506,672.0,0.0,17
81983,656418624,276.0,196.0,-11.0,0,0.515,672.0,0.0,17
81984,656426625,315.0,225.0,10.0,0,0.559,672.0,0.0,17
81985,656434625,347.0,254.0,34.0,0,0.614,672.0,0.0,17
81986,656442620,375.0,283.0,59.0,0,0.66,672.0,0.0,17
81987,656450625,408.0,314.0,85.0,0,0.707,672.0,0.0,17
81988,656458625,430.0,342.0,112.0,0,0.753,672.0,0.0,17
81989,656466621,450.0,368.0,138.0,0,0.786,672.0,0.0,17
81990,656474625,466.0,392.0,163.0,0,0.813,672.0,0.0,17
81991,656482625,483.0,414.0,186.0,0,0.828,672.0,0.0,17
81992,656490620,493.0,433.0,208.0,0,0.842,672.0,0.0,17
81993,656498621,495.0,448.0,228.0,0,0.844,672.0,0.0,17
81994,656506625,496.0,460.0,244.0,0,0.823,672.0,0.0,17
81995,656514625,494.0,468.0,258.0,0,0.813,672.0,0.0,17
81996,656522625,485.0,472.0,268.0,0,0.778,672.0,0.0,17
81997,656530625,476.0,473.0,275.0,0,0.748,672.0,0.0,17
81998,656538622,467.0,472.0,280.0,0,0.728,672.0,0.0,17
81999,656546625,454.0,467.0,281.0,0,0.685,672.0,0.0,17
82000,656554621,434.0,459.0,279.0,1,0.692,672.0,0.0,17
82001,656562622,421.0,450.0,274.0,0,0.719,672.0,0.0,17
82002,656570625,404.0,439.0,267.0,0,0.734,672.0,0.0,17
82003,656578621,380.0,425.0,258.0,0,0.747,672.0,0.0,17
82004,656586625,359.0,409.0,246.0,0,0.767,672.0,0.0,17
82005,656594625,335.0,391.0,232.0,0,0.772,672.0,0.0,17
82006,656602621,314.0,372.0,217.0,0,0.765,672.0,0.0,17
82007,656610624,291.0,353.0,200.0,0,0.761,672.0,0.0,17
82008,656618625,269.0,332.0,181.0,0,0.752,672.0,0.0,17
82009,656626625,244.0,311.0,162.0,0,0.724,672.0,0.0,17
82010,656634625,225.0,290.0,142.0,0,0.701,672.0,0.0,17
82011,656642625,205.0,269.0,122.0,0,0.669,672.0,0.0,17
82012,656650624,187.0,249.0,102.0,0,0.635,672.0,0.0,17
82013,656658625,171.0,230.0,82.0,0,0.602,672.0,0.0,17
82014,656666625,153.0,212.0,62.0,0,0.569,672.0,0.0,17
82015,656674625,139.0,194.0,43.0,0,0.531,672.0,0.0,17
82016,656682625,126.0,178.0,25.0,0,0.497,672.0,0.0,17
82017,656690623,118.0,163.0,8.0,0,0.483,672.0,0.0,17
82018,656698622,106.0,149.0,-9.0,0,0.507,672.0,0.0,17
82019,656706622,98.0,137.0,-23.0,0,0.503,672.0,0.0,17
82020,656714625,93.0,126.0,-37.0,0,0.525,672.0,0.0,17
82021,656722625,89.0,117.0,-49.0,0,0.526,672.0,0.0,17
82022,656730625,80.0,108.0,-60.0,0,0.534,672.0,0.0,17
82023,656738625,80.0,101.0,-70.0,0,0.541,672.0,0.0,17
82024,656746625,73.0,94.0,-79.0,0,0.545,672.0,0.0,17
82025,656754622,72.0,89.0,-86.0,0,0.536,672.0,0.0,17
82026,656762625,69.0,84.0,-93.0,0,0.547,672.0,0.0,17
82027,656770622,69.0,80.0,-98.0,0,0.535,672.0,0.0,17
82028,656778620,68.0,77.0,-103.0,0,0.543,672.0,0.0,17
82029,656786620,64.0,74.0,-107.0,0,0.539,672.0,0.0,17
82030,656794625,64.0,72.0,-110.0,0,0.533,672.0,0.0,17
82031,656802625,60.0,69.0,-113.0,0,0.537,672.0,0.0,17
82032,656810625,57.0,66.0,-116.0,0,0.541,672.0,0.0,17
82033,656818623,54.0,63.0,-118.0,0,0.533,672.0,0.0,17
82034,656826625,50.0,60.0,-121.0,0,0.546,672.0,0.0,17
82035,656834625,49.0,57.0,-123.0,0,0.539,672.0,0.0,17
82036,656842625,42.0,54.0,-126.0,0,0.552,672.0,0.0,17
82037,656850625,44.0,51.0,-128.0,0,0.544,672.0,0.0,17
82038,656858625,36.0,48.0,-130.0,0,0.545,672.0,0.0,17
82039,656866625,40.0,46.0,-132.0,0,0.547,672.0,0.0,17
82040,656874625,36.0,43.0,-134.0,0,0.549,672.0,0.0,17
82041,656882625,32.0,41.0,-136.0,0,0.551,672.0,0.0,17
82042,656890621,31.0,38.0,-137.0,0,0.541,672.0,0.0,17
82043,656898625,30.0,36.0,-139.0,0,0.553,672.0,0.0,17
82044,656906624,28.0,34.0,-140.0,0,0.543,672.0,0.0,17
82045,656914625,30.0,33.0,-141.0,0,0.544,672.0,0.0,17
82046,656922625,28.0,32.0,-142.0,0,0.544,672.0,0.0,17
82047,656930625,32.0,32.0,-142.0,1,0.534,672.0,0.0,17
82048,656938625,30.0,31.0,-142.0,0,0.533,672.0,0.0,17
82049,656946623,28.0,31.0,-142.0,0,0.532,672.0,0.0,17
82050,656954621,32.0,31.0,-142.0,0,0.531,672.0,0.0,17
82051,656962625,32.0,31.0,-141.0,0,0.538,672.0,0.0,17
82052,656970622,34.0,32.0,-141.0,1,0.527,672.0,0.0,17
82053,656978625,36.0,33.0,-139.0,0,0.543,672.0,0.0,17
82054,656986625,41.0,35.0,-138.0,0,0.53,672.0,0.0,17
82055,656994625,43.0,37.0,-136.0,0,0.536,672.0,0.0,17
82056,657002623,44.0,39.0,-134.0,0,0.531,672.0,0.0,17
82057,657010625,44.0,40.0,-131.0,0,0.536,672.0,0.0,17
82058,657018625,52.0,43.0,-129.0,0,0.521,672.0,0.0,17
82059,657026625,50.0,45.0,-126.0,0,0.526,672.0,0.0,17
82060,657034625,59.0,48.0,-123.0,0,0.52,672.0,0.0,17
82061,657042625,59.0,51.0,-120.0,0,0.515,672.0,0.0,17
82062,657050621,63.0,54.0,-117.0,0,0.509,672.0,0.0,17
82063,657058625,66.0,57.0,-113.0,0,0.513,672.0,0.0,17
82064,657066625,69.0,60.0,-110.0,0,0.496,672.0,0.0,17
82065,657074622,75.0,63.0,-106.0,0,0.5,672.0,0.0,17
82066,657082621,76.0,66.0,-102.0,0,0.493,672.0,0.0,17
82067,657090621,84.0,71.0,-98.0,0,0.486,672.0,0.0,17
82068,657098625,84.0,74.0,-94.0,0,0.479,672.0,0.0,17
82069,657106624,88.0,77.0,-90.0,0,0.472,672.0,0.0,17
82070,657114625,86.0,79.0,-87.0,0,0.455,672.0,0.0,17
82071,657122623,92.0,82.0,-83.0,0,0.46,672.0,0.0,17
82072,657130620,92.0,85.0,-80.0,0,0.444,672.0,0.0,17
82073,657138625,90.0,86.0,-77.0,0,0.439,672.0,0.0,17
82074,657146623,96.0,88.0,-74.0,0,0.434,672.0,0.0,17
82075,657154625,100.0,91.0,-71.0,0,0.429,672.0,0.0,17
82076,657162625,107.0,95.0,-68.0,0,0.424,672.0,0.0,17
82077,657170623,114.0,100.0,-64.0,0,0.428,672.0,0.0,17
82078,657178625,127.0,106.0,-59.0,0,0.431,672.0,0.0,17
82079,657186621,152.0,117.0,-53.0,0,0.433,672.0,0.0,17
82080,657194622,174.0,131.0,-44.0,0,0.453,672.0,0.0,17
82081,657202625,204.0,149.0,-33.0,0,0.458,672.0,0.0,17
82082,657210623,240.0,171.0,-18.0,0,0.476,672.0,0.0,17
82083,657218625,271.0,195.0,-1.0,0,0.507,672.0,0.0,17
82084,657226623,310.0,223.0,19.0,0,0.558,672.0,0.0,17
82085,657234625,348.0,253.0,41.0,0,0.605,672.0,0.0,17
82086,657242625,379.0,284.0,66.0,0,0.66,672.0,0.0,17
82087,657250625,412.0,315.0,92.0,0,0.705,672.0,0.0,17
82088,657258622,440.0,345.0,119.0,0,0.749,672.0,0.0,17
82089,657266625,464.0,374.0,147.0,0,0.791,672.0,0.0,17
82090,657274625,486.0,401.0,173.0,0,0.814,672.0,0.0,17
82091,657282625,500.0,425.0,199.0,0,0.84,672.0,0.0,17
82092,657290625,515.0,447.0,223.0,0,0.851,672.0,0.0,17
82093,657298625,520.0,465.0,244.0,0,0.848,672.0,0.0,17
82094,657306625,524.0,479.0,263.0,0,0.845,672.0,0.0,17
82095,657314625,525.0,490.0,279.0,0,0.829,672.0,0.0,17
82096,657322622,523.0,498.0,292.0,0,0.808,672.0,0.0,17
82097,657330625,516.0,502.0,302.0,0,0.781,672.0,0.0,17
82098,657338622,502.0,502.0,309.0,0,0.752,672.0,0.0,17
82099,657346625,492.0,500.0,312.0,0,0.711,672.0,0.0,17
82100,657354625,479.0,495.0,312.0,1,0.681,672.0,0.0,17
82101,657362624,463.0,487.0,310.0,0,0.697,672.0,0.0,17
82102,657370625,448.0,478.0,305.0,0,0.723,672.0,0.0,17
82103,657378621,430.0,466.0,297.0,0,0.747,672.0,0.0,17
82104,657386625,408.0,452.0,287.0,0,0.76,672.0,0.0,17
82105,657394625,383.0,435.0,275.0,0,0.77,672.0,0.0,17
82106,657402624,365.0,418.0,261.0,0,0.776,672.0,0.0,17
82107,657410625,343.0,400.0,245.0,0,0.778,672.0,0.0,17
82108,657418625,318.0,380.0,228.0,0,0.768,672.0,0.0,17
82109,657426625,296.0,360.0,210.0,0,0.754,672.0,0.0,17
82110,657434625,268.0,337.0,190.0,0,0.744,672.0,0.0,17
82111,657442622,244.0,315.0,169.0,0,0.722,672.0,0.0,17
82112,657450625,225.0,293.0,148.0,0,0.691,672.0,0.0,17
82113,657458622,206.0,272.0,126.0,0,0.664,672.0,0.0,17
82114,657466625,183.0,250.0,105.0,0,0.625,672.0,0.0,17
82115,657474625,172.0,231.0,84.0,0,0.593,672.0,0.0,17
82116,657482621,158.0,214.0,64.0,0,0.556,672.0,0.0,17
82117,657490623,145.0,197.0,45.0,0,0.522,672.0,0.0,17
82118,657498625,135.0,182.0,27.0,0,0.49,672.0,0.0,17
82119,657506623,120.0,167.0,10.0,0,0.479,672.0,0.0,17
82120,657514625,113.0,154.0,-6.0,0,0.492,672.0,0.0,17
82121,657522620,107.0,142.0,-20.0,0,0.494,672.0,0.0,17
82122,657530625,100.0,132.0,-33.0,0,0.503,672.0,0.0,17
82123,657538625,92.0,122.0,-45.0,0,0.511,672.0,0.0,17
82124,657546623,92.0,115.0,-56.0,0,0.518,672.0,0.0,17
82125,657554620,84.0,108.0,-65.0,0,0.511,672.0,0.0,17
82126,657562625,85.0,102.0,-73.0,0,0.512,672.0,0.0,17
82127,657570623,79.0,96.0,-81.0,0,0.523,672.0,0.0,17
82128,657578621,74.0,91.0,-87.0,0,0.511,672.0,0.0,17
82129,657586624,72.0,86.0,-93.0,0,0.519,672.0,0.0,17
82130,657594625,67.0,82.0,-98.0,0,0.515,672.0,0.0,17
82131,657602621,63.0,77.0,-103.0,0,0.522,672.0,0.0,17
82132,657610624,59.0,73.0,-107.0,0,0.516,672.0,0.0,17
82133,657618622,59.0,69.0,-111.0,0,0.521,672.0,0.0,17
82134,657626622,54.0,66.0,-115.0,0,0.526,672.0,0.0,17
82135,657634622,49.0,62.0,-119.0,0,0.531,672.0,0.0,17
82136,657642625,50.0,59.0,-122.0,0,0.524,672.0,0.0,17
82137,657650621,43.0,55.0,-125.0,0,0.527,672.0,0.0,17
82138,657658625,42.0,52.0,-127.0,0,0.519,672.0,0.0,17
82139,657666625,41.0,49.0,-130.0,0,0.532,672.0,0.0,17
82140,657674623,39.0,47.0,-132.0,0,0.524,672.0,0.0,17
82141,657682625,32.0,43.0,-135.0,0,0.537,672.0,0.0,17
82142,657690622,35.0,41.0,-137.0,0,0.529,672.0,0.0,17
82143,657698622,32.0,39.0,-138.0,0,0.52,672.0,0.0,17
82144,657706623,31.0,37.0,-140.0,0,0.531,672.0,0.0,17
82145,657714625,32.0,36.0,-141.0,0,0.522,672.0,0.0,17
82146,657722625,28.0,34.0,-142.0,0,0.522,672.0,0.0,17
82147,657730625,30.0,33.0,-143.0,0,0.523,672.0,0.0,17
82148,657738624,34.0,33.0,-143.0,1,0.512,672.0,0.0,17
82149,657746625,33.0,33.0,-143.0,0,0.511,672.0,0.0,17
82150,657754620,33.0,33.0,-143.0,0,0.51,672.0,0.0,17
82151,657762621,34.0,33.0,-142.0,0,0.517,672.0,0.0,17
82152,657770622,33.0,33.0,-141.0,0,0.515,672.0,0.0,17
82153,657778625,34.0,33.0,-141.0,1,0.505,672.0,0.0,17
82154,657786625,34.0,34.0,-140.0,0,0.512,672.0,0.0,17
82155,657794625,40.0,35.0,-139.0,0,0.51,672.0,0.0,17
82156,657802625,43.0,37.0,-137.0,0,0.517,672.0,0.0,17
82157,657810625,47.0,39.0,-135.0,0,0.513,672.0,0.0,17
82158,657818625,46.0,41.0,-132.0,0,0.518,672.0,0.0,17
82159,657826625,49.0,43.0,-130.0,0,0.505,672.0,0.0,17
82160,657834623,54.0,46.0,-127.0,0,0.51,672.0,0.0,17
82161,657842621,55.0,48.0,-124.0,0,0.505,672.0,0.0,17
82162,657850622,59.0,51.0,-121.0,0,0.501,672.0,0.0,17
82163,657858623,64.0,54.0,-118.0,0,0.496,672.0,0.0,17
82164,657866625,62.0,56.0,-115.0,0,0.491,672.0,0.0,17
82165,657874625,70.0,59.0,-112.0,0,0.486,672.0,0.0,17
82166,657882625,70.0,62.0,-108.0,0,0.49,672.0,0.0,17
82167,657890625,75.0,65.0,-105.0,0,0.476,672.0,0.0,17
82168,657898622,80.0,69.0,-101.0,0,0.48,672.0,0.0,17
82169,657906623,83.0,72.0,-97.0,0,0.474,672.0,0.0,17
82170,657914621,82.0,75.0,-94.0,0,0.459,672.0,0.0,17
82171,657922625,88.0,78.0,-90.0,0,0.463,672.0,0.0,17
82172,657930622,92.0,81.0,-86.0,0,0.457,672.0,0.0,17
82173,657938625,92.0,84.0,-83.0,0,0.443,672.0,0.0,17
82174,657946625,98.0,87.0,-79.0,0,0.447,672.0,0.0,17
82175,657954625,100.0,90.0,-76.0,0,0.432,672.0,0.0,17
82176,657962622,107.0,94.0,-72.0,0,0.437,672.0,0.0,17
82177,657970625,112.0,99.0,-68.0,0,0.431,672.0,0.0,17
82178,657978623,119.0,104.0,-63.0,0,0.434,672.0,0.0,17
82179,657986625,135.0,111.0,-58.0,0,0.427,672.0,0.0,17
82180,657994625,155.0,122.0,-51.0,0,0.438,672.0,0.0,17
82181,658002621,176.0,135.0,-42.0,0,0.447,672.0,0.0,17
82182,658010625,201.0,151.0,-31.0,0,0.452,672.0,0.0,17
82183,658018622,228.0,170.0,-18.0,0,0.455,672.0,0.0,17
82184,658026623,264.0,193.0,-2.0,0,0.477,672.0,0.0,17
82185,658034623,295.0,217.0,16.0,0,0.516,672.0,0.0,17
82186,658042625,330.0,245.0,37.0,0,0.565,672.0,0.0,17
82187,658050625,364.0,274.0,59.0,0,0.602,672.0,0.0,17
82188,658058623,394.0,303.0,84.0,0,0.654,672.0,0.0,17
82189,658066625,417.0,330.0,109.0,0,0.689,672.0,0.0,17
82190,658074625,444.0,358.0,134.0,0,0.723,672.0,0.0,17
82191,658082620,456.0,382.0,158.0,0,0.748,672.0,0.0,17
82192,658090622,477.0,405.0,182.0,0,0.775,672.0,0.0,17
82193,658098624,484.0,424.0,204.0,0,0.786,672.0,0.0,17
82194,658106622,489.0,440.0,224.0,0,0.791,672.0,0.0,17
82195,658114625,492.0,452.0,241.0,0,0.782,672.0,0.0,17
82196,658122622,490.0,462.0,255.0,0,0.767,672.0,0.0,17
82197,658130621,488.0,468.0,266.0,0,0.746,672.0,0.0,17
82198,658138625,478.0,470.0,275.0,0,0.731,672.0,0.0,17
82199,658146621,468.0,470.0,280.0,0,0.694,672.0,0.0,17
82200,658154625,456.0,466.0,282.0,0,0.665,672.0,0.0,17
82201,658162621,445.0,461.0,282.0,1,0.645,672.0,0.0,17
82202,658170625,429.0,453.0,279.0,0,0.669,672.0,0.0,17
82203,658178621,409.0,443.0,273.0,0,0.691,672.0,0.0,17
82204,658186621,390.0,430.0,265.0,0,0.703,672.0,0.0,17
82205,658194625,370.0,415.0,254.0,0,0.721,672.0,0.0,17
82206,658202625,352.0,400.0,242.0,0,0.717,672.0,0.0,17
82207,658210625,332.0,384.0,228.0,0,0.72,672.0,0.0,17
82208,658218625,312.0,366.0,213.0,0,0.712,672.0,0.0,17
82209,658226625,289.0,347.0,196.0,0,0.708,672.0,0.0,17
82210,658234625,271.0,329.0,179.0,0,0.686,672.0,0.0,17
82211,658242621,255.0,311.0,161.0,0,0.671,672.0,0.0,17
82212,658250621,240.0,294.0,144.0,0,0.64,672.0,0.0,17
82213,658258625,221.0,276.0,126.0,0,0.624,672.0,0.0,17
82214,658266625,204.0,259.0,108.0,0,0.599,672.0,0.0,17
82215,658274625,195.0,243.0,90.0,0,0.576,672.0,0.0,17
82216,658282621,181.0,228.0,74.0,0,0.539,672.0,0.0,17
82217,658290625,172.0,215.0,58.0,0,0.519,672.0,0.0,17
82218,658298624,165.0,203.0,43.0,0,0.492,672.0,0.0,17
82219,658306625,160.0,192.0,30.0,0,0.459,672.0,0.0,17
82220,658314625,152.0,182.0,17.0,0,0.444,672.0,0.0,17
82221,658322622,146.0,174.0,6.0,0,0.426,672.0,0.0,17
82222,658330621,141.0,166.0,-4.0,0,0.428,672.0,0.0,17
82223,658338625,136.0,159.0,-14.0,0,0.439,672.0,0.0,17
82224,658346621,132.0,152.0,-22.0,0,0.429,672.0,0.0,17
82225,658354625,122.0,145.0,-30.0,0,0.438,672.0,0.0,17
82226,658362621,118.0,138.0,-38.0,0,0.448,672.0,0.0,17
82227,658370622,116.0,133.0,-44.0,0,0.435,672.0,0.0,17
82228,658378625,114.0,128.0,-50.0,0,0.443,672.0,0.0,17
82229,658386621,108.0,123.0,-56.0,0,0.45,672.0,0.0,17
82230,658394625,105.0,119.0,-61.0,0,0.446,672.0,0.0,17
82231,658402625,98.0,114.0,-66.0,0,0.453,672.0,0.0,17
82232,658410623,96.0,110.0,-71.0,0,0.459,672.0,0.0,17
82233,658418620,90.0,105.0,-75.0,0,0.454,672.0,0.0,17
82234,658426625,89.0,101.0,-79.0,0,0.459,672.0,0.0,17
82235,658434625,83.0,97.0,-83.0,0,0.465,672.0,0.0,17
82236,658442625,77.0,92.0,-87.0,0,0.47,672.0,0.0,17
82237,658450625,68.0,86.0,-92.0,0,0.487,672.0,0.0,17
82238,658458624,63.0,80.0,-96.0,0,0.482,672.0,0.0,17
82239,658466623,58.0,75.0,-101.0,0,0.499,672.0,0.0,17
82240,658474622,53.0,70.0,-105.0,0,0.494,672.0,0.0,17
82241,658482621,47.0,64.0,-110.0,0,0.511,672.0,0.0,17
82242,658490625,47.0,60.0,-114.0,0,0.506,672.0,0.0,17
82243,658498625,38.0,55.0,-118.0,0,0.511,672.0,0.0,17
82244,658506623,39.0,51.0,-122.0,0,0.516,672.0,0.0,17
82245,658514625,36.0,47.0,-126.0,0,0.521,672.0,0.0,17
82246,658522622,36.0,45.0,-129.0,0,0.515,672.0,0.0,17
82247,658530621,39.0,43.0,-131.0,0,0.507,672.0,0.0,17
82248,658538625,37.0,42.0,-133.0,0,0.509,672.0,0.0,17
82249,658546621,35.0,40.0,-135.0,0,0.512,672.0,0.0,17
82250,658554623,32.0,38.0,-136.0,0,0.503,672.0,0.0,17
82251,658562625,37.0,38.0,-137.0,0,0.504,672.0,0.0,17
82252,658570621,32.0,36.0,-137.0,1,0.494,672.0,0.0,17
82253,658578625,34.0,36.0,-138.0,0,0.504,672.0,0.0,17
82254,658586625,37.0,36.0,-138.0,1,0.494,672.0,0.0,17
82255,658594625,36.0,36.0,-138.0,0,0.494,672.0,0.0,17
82256,658602625,40.0,37.0,-137.0,0,0.502,672.0,0.0,17
82257,658610623,44.0,39.0,-136.0,0,0.5,672.0,0.0,17
82258,658618624,45.0,40.0,-134.0,0,0.507,672.0,0.0,17
82259,658626621,50.0,43.0,-132.0,0,0.504,672.0,0.0,17
82260,658634625,55.0,46.0,-129.0,0,0.51,672.0,0.0,17
82261,658642625,58.0,49.0,-126.0,0,0.505,672.0,0.0,17
82262,658650621,60.0,51.0,-123.0,0,0.501,672.0,0.0,17
82263,658658624,65.0,55.0,-120.0,0,0.496,672.0,0.0,17
82264,658666625,72.0,59.0,-116.0,0,0.501,672.0,0.0,17
82265,658674625,73.0,62.0,-112.0,0,0.495,672.0,0.0,17
82266,658682625,81.0,67.0,-108.0,0,0.489,672.0,0.0,17
82267,658690625,79.0,70.0,-104.0,0,0.483,672.0,0.0,17
82268,658698625,85.0,73.0,-100.0,0,0.477,672.0,0.0,17
82269,658706625,84.0,76.0,-96.0,0,0.472,672.0,0.0,17
82270,658714625,89.0,79.0,-92.0,0,0.466,672.0,0.0,17
82271,658722625,84.0,80.0,-89.0,0,0.451,672.0,0.0,17
82272,658730625,93.0,83.0,-86.0,0,0.447,672.0,0.0,17
82273,658738625,94.0,86.0,-82.0,0,0.452,672.0,0.0,17
82274,658746625,100.0,89.0,-79.0,0,0.438,672.0,0.0,17
82275,658754623,109.0,94.0,-75.0,0,0.442,672.0,0.0,17
82276,658762623,124.0,101.0,-70.0,0,0.446,672.0,0.0,17
82277,658770623,142.0,111.0,-64.0,0,0.448,672.0,0.0,17
82278,658778625,163.0,124.0,-55.0,0,0.468,672.0,0.0,17
82279,658786622,190.0,140.0,-45.0,0,0.464,672.0,0.0,17
82280,658794622,222.0,160.0,-32.0,0,0.477,672.0,0.0,17
82281,658802625,252.0,182.0,-16.0,0,0.483,672.0,0.0,17
82282,658810625,288.0,208.0,3.0,0,0.507,672.0,0.0,17
82283,658818622,321.0,235.0,24.0,0,0.548,672.0,0.0,17
82284,658826625,350.0,263.0,46.0,0,0.583,672.0,0.0,17
82285,658834621,380.0,291.0,70.0,0,0.628,672.0,0.0,17
82286,658842625,407.0,319.0,95.0,0,0.668,672.0,0.0,17
82287,658850625,423.0,345.0,120.0,0,0.703,672.0,0.0,17
82288,658858625,436.0,367.0,143.0,0,0.723,672.0,0.0,17
82289,658866625,444.0,385.0,165.0,0,0.744,672.0,0.0,17
82290,658874625,452.0,402.0,185.0,0,0.753,672.0,0.0,17
82291,658882625,454.0,414.0,202.0,0,0.748,672.0,0.0,17
82292,658890621,453.0,424.0,217.0,0,0.745,672.0,0.0,17
82293,658898620,447.0,429.0,228.0,0,0.717,672.0,0.0,17
82294,658906625,442.0,432.0,237.0,0,0.704,672.0,0.0,17
82295,658914625,434.0,433.0,242.0,0,0.667,672.0,0.0,17
82296,658922621,425.0,431.0,245.0,0,0.648,672.0,0.0,17
82297,658930625,412.0,426.0,246.0,0,0.629,672.0,0.0,17
82298,658938625,397.0,419.0,244.0,1,0.635,672.0,0.0,17
82299,658946621,378.0,409.0,239.0,0,0.658,672.0,0.0,17
82300,658954620,358.0,397.0,231.0,0,0.678,672.0,0.0,17
82301,658962625,340.0,383.0,222.0,0,0.678,672.0,0.0,17
82302,658970624,316.0,367.0,210.0,0,0.693,672.0,0.0,17
82303,658978625,299.0,350.0,197.0,0,0.686,672.0,0.0,17
82304,658986622,275.0,332.0,181.0,0,0.692,672.0,0.0,17
82305,658994622,253.0,313.0,165.0,0,0.671,672.0,0.0,17
82306,659002625,232.0,293.0,147.0,0,0.663,672.0,0.0,17
82307,659010625,208.0,273.0,129.0,0,0.638,672.0,0.0,17
82308,659018625,189.0,252.0,109.0,0,0.625,672.0,0.0,17
82309,659026625,174.0,233.0,90.0,0,0.592,672.0,0.0,17
82310,659034623,158.0,215.0,71.0,0,0.566,672.0,0.0,17
82311,659042625,145.0,198.0,53.0,0,0.535,672.0,0.0,17
82312,659050621,130.0,182.0,35.0,0,0.512,672.0,0.0,17
82313,659058625,116.0,166.0,18.0,0,0.484,672.0,0.0,17
82314,659066624,108.0,152.0,1.0,0,0.488,672.0,0.0,17
82315,659074620,107.0,141.0,-13.0,0,0.479,672.0,0.0,17
82316,659082625,98.0,130.0,-26.0,0,0.486,672.0,0.0,17
82317,659090625,92.0,121.0,-38.0,0,0.492,672.0,0.0,17
82318,659098621,90.0,114.0,-49.0,0,0.497,672.0,0.0,17
82319,659106625,86.0,107.0,-58.0,0,0.488,672.0,0.0,17
82320,659114624,84.0,101.0,-66.0,0,0.489,672.0,0.0,17
82321,659122624,76.0,95.0,-74.0,0,0.499,672.0,0.0,17
82322,659130623,76.0,91.0,-80.0,0,0.486,672.0,0.0,17
82323,659138620,72.0,86.0,-86.0,0,0.494,672.0,0.0,17
82324,659146621,66.0,81.0,-91.0,0,0.491,672.0,0.0,17
82325,659154622,68.0,78.0,-96.0,0,0.497,672.0,0.0,17
82326,659162625,64.0,75.0,-100.0,0,0.492,672.0,0.0,17
82327,659170625,58.0,71.0,-103.0,0,0.486,672.0,0.0,17
82328,659178625,55.0,67.0,-107.0,0,0.501,672.0,0.0,17
82329,659186625,52.0,63.0,-110.0,0,0.494,672.0,0.0,17
82330,659194625,52.0,60.0,-113.0,0,0.498,672.0,0.0,17
82331,659202625,52.0,58.0,-116.0,0,0.501,672.0,0.0,17
82332,659210623,47.0,56.0,-118.0,0,0.493,672.0,0.0,17
82333,659218622,45.0,53.0,-120.0,0,0.495,672.0,0.0,17
82334,659226622,46.0,51.0,-122.0,0,0.497,672.0,0.0,17
82335,659234625,40.0,49.0,-124.0,0,0.499,672.0,0.0,17
82336,659242623,43.0,47.0,-125.0,0,0.49,672.0,0.0,17
82337,659250625,43.0,46.0,-126.0,0,0.491,672.0,0.0,17
82338,659258625,41.0,45.0,-127.0,0,0.491,672.0,0.0,17
82339,659266621,40.0,44.0,-128.0,0,0.492,672.0,0.0,17
82340,659274625,43.0,44.0,-128.0,1,0.482,672.0,0.0,17
82341,659282625,43.0,43.0,-128.0,0,0.481,672.0,0.0,17
82342,659290622,44.0,44.0,-128.0,0,0.481,672.0,0.0,17
82343,659298625,45.0,44.0,-127.0,0,0.489,672.0,0.0,17
82344,659306625,47.0,45.0,-126.0,0,0.487,672.0,0.0,17
82345,659314625,52.0,46.0,-125.0,0,0.485,672.0,0.0,17
82346,659322623,49.0,47.0,-124.0,0,0.483,672.0,0.0,17
82347,659330625,51.0,48.0,-122.0,0,0.49,672.0,0.0,17
82348,659338622,49.0,48.0,-121.0,0,0.478,672.0,0.0,17
82349,659346625,56.0,50.0,-119.0,0,0.486,672.0,0.0,17
82350,659354623,58.0,52.0,-117.0,0,0.482,672.0,0.0,17
82351,659362625,62.0,54.0,-115.0,0,0.479,672.0,0.0,17
82352,659370625,64.0,57.0,-112.0,0,0.485,672.0,0.0,17
82353,659378625,64.0,59.0,-110.0,0,0.472,672.0,0.0,17
82354,659386622,70.0,61.0,-107.0,0,0.478,672.0,0.0,17
