seq,t_us,rr_ms,hr_bpm,score,flags
108902,871776517,680.0,88.2,0.912,9
108987,872456517,680.0,88.2,0.919,9
109073,873144517,688.0,88.2,0.909,9
109154,873792517,648.0,88.2,0.884,9
109235,874440517,648.0,88.2,0.892,9
109317,875096517,656.0,88.2,0.909,9
109401,875768517,672.0,88.2,0.917,9
109486,876448517,680.0,88.2,0.914,9
109574,877152517,704.0,88.2,0.898,9
109656,877808517,656.0,89.3,0.88,9
109735,878440517,632.0,91.5,0.888,9
109817,879096517,656.0,91.5,0.911,9
109899,879752517,656.0,91.5,0.918,9
109983,880424517,672.0,91.5,0.906,9
110065,881080521,656.0,91.5,0.905,9
110150,881760517,679.0,91.5,0.9,9
110236,882448517,688.0,91.5,0.907,9
110324,883152517,704.0,91.5,0.895,9
110414,883872517,720.0,89.3,0.877,9
110504,884592517,720.0,88.4,0.875,9
110591,885288517,696.0,87.2,0.892,9
110681,886008517,720.0,86.2,0.898,9
110772,886736517,728.0,85.2,0.902,9
110863,887464517,728.0,83.3,0.898,9
110952,888176517,712.0,83.3,0.896,9
111037,888856517,680.0,83.3,0.893,9
111119,889512519,656.0,83.3,0.887,9
111205,890200519,688.0,84.3,0.912,9
111285,890840517,639.0,86.2,0.875,9
111368,891504518,664.0,87.2,0.905,9
111450,892160517,655.0,88.2,0.904,9
111535,892840517,680.0,88.2,0.918,9
