t_us,firmware_t_us,waveform_t_us,final_t_us,timing_shift_ms,no_firmware_match,inserted_by_smoother,timing_recovered,low_prominence_rescue,waveform_score,peak_prominence,peak_polarity,expected_rr_ms,match_distance_ms,recovery_reason,template_version
1202321842,1202318047,1202321842,1202321842,3.795000,0,0,0,0,1.000000,528.222222,1,785.878080,3.795000,,v0.4.0-fixed-lag
1203187558,1203182046,1203187558,1203187558,5.512000,0,0,0,0,1.000000,533.777778,1,787.649600,5.512000,,v0.4.0-fixed-lag
1204028269,1204030047,1204028269,1204028269,-1.778000,0,0,0,0,1.000000,520.444444,1,794.296320,1.778000,,v0.4.0-fixed-lag
1204865827,1204862043,1204865827,1204865827,3.784000,0,0,0,0,1.000000,533.333333,1,794.296320,3.784000,,v0.4.0-fixed-lag
1205713158,1205710047,1205713158,1205713158,3.111000,0,0,0,0,1.000000,533.666667,1,799.371520,3.111000,,v0.4.0-fixed-lag
1206536100,1206534046,1206536100,1206536100,2.054000,0,0,0,0,1.000000,514.444444,1,815.413440,2.054000,,v0.4.0-fixed-lag
1207336710,1207334043,1207336710,1207336710,2.667000,0,0,0,0,1.000000,526.444444,1,815.413440,2.667000,,v0.4.0-fixed-lag
1208152490,1208150046,1208152490,1208152490,2.444000,0,0,0,0,1.000000,534.555556,1,815.413440,2.444000,,v0.4.0-fixed-lag
1208972854,1208974043,1208972854,1208972854,-1.189000,0,0,0,0,1.000000,530.444444,1,815.413440,1.189000,,v0.4.0-fixed-lag
1209786912,1209782047,1209786912,1209786912,4.865000,0,0,0,0,1.000000,530.444444,1,815.413440,4.865000,,v0.4.0-fixed-lag
1210609397,1210606046,1210609397,1210609397,3.351000,0,0,0,0,1.000000,526.777778,1,812.781440,3.351000,,v0.4.0-fixed-lag
1211419458,1211414046,1211419458,1211419458,5.412000,0,0,0,0,1.000000,517.777778,1,818.075200,5.412000,,v0.4.0-fixed-lag
1212170293,1212166047,1212170293,1212170293,4.246000,0,0,0,0,1.000000,489.222222,1,822.836480,4.246000,,v0.4.0-fixed-lag
1212923599,1212926043,1212923599,1212923599,-2.444000,0,0,0,0,1.000000,523.111111,1,821.369600,2.444000,,v0.4.0-fixed-lag
1213708269,1213710047,1213708269,1213708269,-1.778000,0,0,0,0,1.000000,537.444444,1,815.378560,1.778000,,v0.4.0-fixed-lag
1214517832,1214518043,1214517832,1214517832,-0.211000,0,0,0,0,1.000000,551.000000,1,814.099520,0.211000,,v0.4.0-fixed-lag
1215341158,1215342047,1215341158,1215341158,-0.889000,0,0,0,0,1.000000,542.888889,1,814.099520,0.889000,,v0.4.0-fixed-lag
1216147647,1216142043,1216147647,1216147647,5.604000,0,0,0,0,1.000000,526.444444,1,814.099520,5.604000,,v0.4.0-fixed-lag
1216930043,1216926043,1216930043,1216930043,4.000000,0,0,0,0,1.000000,531.555556,1,813.940160,4.000000,,v0.4.0-fixed-lag
1217756632,1217758044,1217756632,1217756632,-1.412000,0,0,0,0,1.000000,557.444444,1,812.956480,1.412000,,v0.4.0-fixed-lag
1218618696,1218614044,1218618696,1218618696,4.652000,0,0,0,0,1.000000,575.555556,1,818.396480,4.652000,,v0.4.0-fixed-lag
1219472712,1219470045,1219472712,1219472712,2.667000,0,0,0,0,1.000000,542.000000,1,818.396480,2.667000,,v0.4.0-fixed-lag
1220272793,1220270043,1220272793,1220272793,2.750000,0,0,0,0,1.000000,513.777778,1,813.940160,2.750000,,v0.4.0-fixed-lag
1221060165,1221054047,1221060165,1221060165,6.118000,0,0,0,0,1.000000,544.000000,1,813.940160,6.118000,,v0.4.0-fixed-lag
1221888487,0,1221888487,1221888487,0.000000,1,1,1,0,1.000000,554.555556,1,813.940160,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1222734265,0,1222734265,1222734265,0.000000,1,1,1,0,1.000000,560.666667,1,812.904320,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1223608197,1223606043,1223608197,1223608197,2.154000,0,0,0,0,1.000000,559.111111,1,813.948480,2.154000,,v0.4.0-fixed-lag
1224444265,1224430047,1224444265,1224444265,14.218000,0,0,0,0,1.000000,559.222222,1,819.943040,14.218000,,v0.4.0-fixed-lag
1225287599,1225286043,1225287599,1225287599,1.556000,0,0,0,0,1.000000,555.888889,1,822.421760,1.556000,,v0.4.0-fixed-lag
1226101105,1226102046,1226101105,1226101105,-0.941000,0,0,0,0,1.000000,508.666667,1,824.746880,0.941000,,v0.4.0-fixed-lag
1226893043,1226894043,1226893043,1226893043,-1.000000,0,0,0,0,1.000000,524.666667,1,822.421760,1.000000,,v0.4.0-fixed-lag
1227655532,0,1227655532,1227655532,0.000000,1,1,1,0,1.000000,530.555556,1,825.383040,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1228399602,1228062045,1228399602,1228399602,337.557000,0,0,1,0,1.000000,509.888889,1,825.383040,337.557000,timing_recovered,v0.4.0-fixed-lag
1229120631,1228790044,1229120631,1229120631,330.587000,0,0,1,0,1.000000,515.333333,1,825.383040,330.587000,timing_recovered,v0.4.0-fixed-lag
1229871448,1229870043,1229871448,1229871448,1.405000,0,0,0,0,1.000000,564.222222,1,820.641920,1.405000,,v0.4.0-fixed-lag
1230662514,1230662043,1230662514,1230662514,0.471000,0,0,0,0,1.000000,575.333333,1,813.740160,0.471000,,v0.4.0-fixed-lag
1231481395,0,1231481395,1231481395,0.000000,1,1,1,0,1.000000,565.888889,1,813.461120,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1232320710,0,1232320710,1232320710,0.000000,1,1,1,0,1.000000,582.888889,1,813.461120,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1233162266,0,1233162266,1233162266,0.000000,1,1,1,0,1.000000,576.222222,1,813.461120,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1234000215,1233974043,1234000215,1234000215,26.172000,0,0,0,0,1.000000,567.222222,1,813.461120,26.172000,,v0.4.0-fixed-lag
1234852642,1234854047,1234852642,1234852642,-1.405000,0,0,0,0,1.000000,592.111111,1,808.021120,1.405000,,v0.4.0-fixed-lag
1235726043,1235726043,1235726043,1235726043,0.000000,0,0,0,0,1.000000,577.222222,1,811.481920,0.000000,,v0.4.0-fixed-lag
1236565472,1236566043,1236565472,1236565472,-0.571000,0,0,0,0,1.000000,538.444444,1,817.583680,0.571000,,v0.4.0-fixed-lag
1237420638,1237422043,1237420638,1237420638,-1.405000,0,0,0,0,1.000000,576.000000,1,818.020800,1.405000,,v0.4.0-fixed-lag
1238263310,1238262047,1238263310,1238263310,1.263000,0,0,0,0,1.000000,555.777778,1,812.617280,1.263000,,v0.4.0-fixed-lag
1239079531,1239078045,1239079531,1239079531,1.486000,0,0,0,0,1.000000,530.222222,1,813.297920,1.486000,,v0.4.0-fixed-lag
1239877825,1239878047,1239877825,1239877825,-0.222000,0,0,0,0,1.000000,543.777778,1,813.297920,0.222000,,v0.4.0-fixed-lag
1240663885,1240662047,1240663885,1240663885,1.838000,0,0,0,0,1.000000,537.777778,1,813.297920,1.838000,,v0.4.0-fixed-lag
1241433203,1241430045,1241433203,1241433203,3.158000,0,0,0,0,1.000000,520.555556,1,812.617280,3.158000,,v0.4.0-fixed-lag
1242169341,1242166047,1242169341,1242169341,3.294000,0,0,0,0,1.000000,505.444444,1,812.617280,3.294000,,v0.4.0-fixed-lag
1242873131,1242870045,1242873131,1242873131,3.086000,0,0,0,0,1.000000,498.333333,1,799.750720,3.086000,,v0.4.0-fixed-lag
1243604569,1243606043,1243604569,1243604569,-1.474000,0,0,0,0,1.000000,513.222222,1,794.014080,1.474000,,v0.4.0-fixed-lag
1244361824,1244366046,1244361824,1244361824,-4.222000,0,0,0,0,1.000000,523.222222,1,784.659200,4.222000,,v0.4.0-fixed-lag
1245110710,0,1245110710,1245110710,0.000000,1,1,1,0,1.000000,509.333333,1,779.301760,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1245873853,1245870043,1245873853,1245873853,3.810000,0,0,0,0,1.000000,560.444444,1,775.441600,3.810000,,v0.4.0-fixed-lag
1246637719,0,1246637719,1246637719,0.000000,1,1,1,0,1.000000,550.111111,1,775.441600,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1247398464,0,1247398464,1247398464,0.000000,1,1,1,0,1.000000,539.111111,1,775.441600,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1248100710,1248102043,1248100710,1248100710,-1.333000,0,0,0,0,1.000000,515.777778,1,770.001600,1.333000,,v0.4.0-fixed-lag
1248798966,1248798043,1248798966,1248798966,0.923000,0,0,0,0,1.000000,553.666667,1,767.323520,0.923000,,v0.4.0-fixed-lag
1249534885,1249534043,1249534885,1249534885,0.842000,0,0,0,0,1.000000,560.888889,1,767.323520,0.842000,,v0.4.0-fixed-lag
1250301846,1250302046,1250301846,1250301846,-0.200000,0,0,0,0,1.000000,577.888889,1,767.323520,0.200000,,v0.4.0-fixed-lag
1251088990,1251086043,1251088990,1251088990,2.947000,0,0,0,0,1.000000,565.555556,1,770.001600,2.947000,,v0.4.0-fixed-lag
1251874046,1251870046,1251874046,1251874046,4.000000,0,0,0,0,1.000000,566.333333,1,771.118400,4.000000,,v0.4.0-fixed-lag
1252675645,1252678045,1252675645,1252675645,-2.400000,0,0,0,0,1.000000,598.444444,1,771.885760,2.400000,,v0.4.0-fixed-lag
1253492569,1253494043,1253492569,1253492569,-1.474000,0,0,0,0,1.000000,588.111111,1,772.117120,1.474000,,v0.4.0-fixed-lag
1254307128,1254302045,1254307128,1254307128,5.083000,0,0,0,0,1.000000,587.444444,1,773.107520,5.083000,,v0.4.0-fixed-lag
1255099602,1255094045,1255099602,1255099602,5.557000,0,0,0,0,1.000000,552.555556,1,778.897920,5.557000,,v0.4.0-fixed-lag
1255888097,1255886043,1255888097,1255888097,2.054000,0,0,0,0,1.000000,578.222222,1,779.566080,2.054000,,v0.4.0-fixed-lag
1256680782,1256678045,1256680782,1256680782,2.737000,0,0,0,0,1.000000,586.888889,1,779.998400,2.737000,,v0.4.0-fixed-lag
1257491154,1257486043,1257491154,1257491154,5.111000,0,0,0,0,1.000000,578.111111,1,781.271680,5.111000,,v0.4.0-fixed-lag
1258305020,1258302046,1258305020,1258305020,2.974000,0,0,0,0,1.000000,569.444444,1,786.779200,2.974000,,v0.4.0-fixed-lag
1259088935,1259086046,1259088935,1259088935,2.889000,0,0,0,0,1.000000,522.888889,1,789.631680,2.889000,,v0.4.0-fixed-lag
1259848099,1259846045,1259848099,1259848099,2.054000,0,0,0,0,1.000000,559.888889,1,789.631680,2.054000,,v0.4.0-fixed-lag
1260610733,1260606046,1260610733,1260610733,4.687000,0,0,0,0,1.000000,558.222222,1,792.219200,4.687000,,v0.4.0-fixed-lag
1261375669,1261374047,1261375669,1261375669,1.622000,0,0,0,0,1.000000,551.111111,1,792.151680,1.622000,,v0.4.0-fixed-lag
1262129378,1262126045,1262129378,1262129378,3.333000,0,0,0,0,1.000000,525.888889,1,790.878400,3.333000,,v0.4.0-fixed-lag
1262874714,1262878047,1262874714,1262874714,-3.333000,0,0,0,0,1.000000,557.555556,1,789.412800,3.333000,,v0.4.0-fixed-lag
1263639581,1263638043,1263639581,1263639581,1.538000,0,0,0,0,1.000000,585.555556,1,783.339520,1.538000,,v0.4.0-fixed-lag
1264431791,1264430047,1264431791,1264431791,1.744000,0,0,0,0,1.000000,582.666667,1,783.317440,1.744000,,v0.4.0-fixed-lag
1265244569,1265246043,1265244569,1265244569,-1.474000,0,0,0,0,1.000000,587.000000,1,783.317440,1.474000,,v0.4.0-fixed-lag
1266076782,1266078045,1266076782,1266076782,-1.263000,0,0,0,0,1.000000,584.777778,1,783.317440,1.263000,,v0.4.0-fixed-lag
1266896992,1266894045,1266896992,1266896992,2.947000,0,0,0,0,1.000000,564.777778,1,783.317440,2.947000,,v0.4.0-fixed-lag
1267710157,1267710043,1267710157,1267710157,0.114000,0,0,0,0,1.000000,581.555556,1,783.339520,0.114000,,v0.4.0-fixed-lag
1268524043,1268526043,1268524043,1268524043,-2.000000,0,0,0,0,1.000000,577.222222,1,792.067200,2.000000,,v0.4.0-fixed-lag
1269334585,1269334044,1269334585,1269334585,0.541000,0,0,0,0,1.000000,563.777778,1,798.648960,0.541000,,v0.4.0-fixed-lag
1270120992,1270118045,1270120992,1270120992,2.947000,0,0,0,0,1.000000,561.666667,1,798.648960,2.947000,,v0.4.0-fixed-lag
1270897201,1270894043,1270897201,1270897201,3.158000,0,0,0,0,1.000000,572.555556,1,798.648960,3.158000,,v0.4.0-fixed-lag
1271664100,1271662046,1271664100,1271664100,2.054000,0,0,0,0,1.000000,552.888889,1,798.648960,2.054000,,v0.4.0-fixed-lag
1272405472,1272406043,1272405472,1272405472,-0.571000,0,0,0,0,1.000000,531.222222,1,804.088960,0.571000,,v0.4.0-fixed-lag
1273163824,1273166046,1273163824,1273163824,-2.222000,0,0,0,0,1.000000,591.000000,1,803.373440,2.222000,,v0.4.0-fixed-lag
1273940641,1273942046,1273940641,1273940641,-1.405000,0,0,0,0,1.000000,598.111111,1,801.090240,1.405000,,v0.4.0-fixed-lag
1274738456,1274734046,1274738456,1274738456,4.410000,0,0,0,0,1.000000,599.888889,1,803.461440,4.410000,,v0.4.0-fixed-lag
1275525836,1275526047,1275525836,1275525836,-0.211000,0,0,0,0,1.000000,588.777778,1,803.461440,0.211000,,v0.4.0-fixed-lag
1276334445,1276334045,1276334445,1276334445,0.400000,0,0,0,0,1.000000,633.777778,1,803.461440,0.400000,,v0.4.0-fixed-lag
1277152447,1277150047,1277152447,1277152447,2.400000,0,0,0,0,1.000000,624.777778,1,803.461440,2.400000,,v0.4.0-fixed-lag
1277950675,1277950043,1277950675,1277950675,0.632000,0,0,0,0,1.000000,597.777778,1,803.461440,0.632000,,v0.4.0-fixed-lag
1278799811,1278798044,1278799811,1278799811,1.767000,0,0,0,0,1.000000,646.222222,1,801.401600,1.767000,,v0.4.0-fixed-lag
1279669664,1279670045,1279669664,1279669664,-0.381000,0,0,0,0,1.000000,653.555556,1,804.740800,0.381000,,v0.4.0-fixed-lag
1280575255,1280574046,1280575255,1280575255,1.209000,0,0,0,0,1.000000,642.666667,1,804.872960,1.209000,,v0.4.0-fixed-lag
1281432486,1281430047,1281432486,1281432486,2.439000,0,0,0,0,1.000000,581.666667,1,802.754880,2.439000,,v0.4.0-fixed-lag
1282287585,1282286047,1282287585,1282287585,1.538000,0,0,0,0,1.000000,615.111111,1,805.760640,1.538000,,v0.4.0-fixed-lag
1283134464,1283134043,1283134464,1283134464,0.421000,0,0,0,0,1.000000,587.111111,1,815.723520,0.421000,,v0.4.0-fixed-lag
1283934967,1283934044,1283934967,1283934967,0.923000,0,0,0,0,1.000000,557.777778,1,815.723520,0.923000,,v0.4.0-fixed-lag
1284677472,1284678043,1284677472,1284677472,-0.571000,0,0,0,0,1.000000,512.555556,1,815.723520,0.571000,,v0.4.0-fixed-lag
1285347927,1285350045,1285347927,1285347927,-2.118000,0,0,0,0,1.000000,436.444444,1,815.723520,2.118000,,v0.4.0-fixed-lag
1286006460,1286006046,1286006460,1286006460,0.414000,0,0,0,0,1.000000,506.555556,1,815.723520,0.414000,,v0.4.0-fixed-lag
1286660526,1286662043,1286660526,1286660526,-1.517000,0,0,0,0,1.000000,483.777778,1,809.561280,1.517000,,v0.4.0-fixed-lag
1287312101,1287310047,1287312101,1287312101,2.054000,0,0,0,0,1.000000,521.222222,1,794.720960,2.054000,,v0.4.0-fixed-lag
1288024161,1288366046,1288024161,1288024161,-341.885000,0,0,1,0,1.000000,539.222222,1,776.161600,341.885000,timing_recovered,v0.4.0-fixed-lag
1288756047,0,1288756047,1288756047,0.000000,1,1,1,0,1.000000,552.222222,1,760.979200,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1289516043,0,1289516043,1289516043,0.000000,1,1,1,0,1.000000,545.222222,1,760.979200,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1290266043,1290262043,1290266043,1290266043,4.000000,0,0,0,0,1.000000,507.000000,1,750.099200,4.000000,,v0.4.0-fixed-lag
1290956396,1290958043,1290956396,1290956396,-1.647000,0,0,0,0,1.000000,499.333333,1,744.659200,1.647000,,v0.4.0-fixed-lag
1291691414,1291694043,1291691414,1291691414,-2.629000,0,0,0,0,1.000000,550.111111,1,737.712960,2.629000,,v0.4.0-fixed-lag
1292444100,1292446043,1292444100,1292444100,-1.943000,0,0,0,0,1.000000,536.222222,1,739.219200,1.943000,,v0.4.0-fixed-lag
1293219418,1293214045,1293219418,1293219418,5.373000,0,0,0,0,1.000000,521.555556,1,745.563520,5.373000,,v0.4.0-fixed-lag
1293933812,1293934047,1293933812,1293933812,-0.235000,0,0,0,0,1.000000,486.333333,1,741.125760,0.235000,,v0.4.0-fixed-lag
1294647451,1294646046,1294647451,1294647451,1.405000,0,0,0,0,1.000000,528.888889,1,741.125760,1.405000,,v0.4.0-fixed-lag
1295382047,1295382047,1295382047,1295382047,0.000000,0,0,0,0,1.000000,519.333333,1,741.125760,0.000000,,v0.4.0-fixed-lag
1296153614,1296150046,1296153614,1296153614,3.568000,0,0,0,0,1.000000,550.222222,1,741.125760,3.568000,,v0.4.0-fixed-lag
1296896631,1296894043,1296896631,1296896631,2.588000,0,0,0,0,1.000000,494.444444,1,746.565760,2.588000,,v0.4.0-fixed-lag
1297639076,1297638047,1297639076,1297639076,1.029000,0,0,0,0,1.000000,528.111111,1,746.565760,1.029000,,v0.4.0-fixed-lag
1298420396,0,1298420396,1298420396,0.000000,1,1,1,0,1.000000,544.444444,1,754.382400,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1299206161,0,1299206161,1299206161,0.000000,1,1,1,0,1.000000,530.333333,1,754.565440,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1300008046,0,1300008046,1300008046,0.000000,1,1,1,0,1.000000,525.333333,1,760.005440,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1300759293,1300758043,1300759293,1300759293,1.250000,0,0,0,0,1.000000,488.777778,1,760.005440,1.250000,,v0.4.0-fixed-lag
1301517811,1301518046,1301517811,1301517811,-0.235000,0,0,0,0,1.000000,516.444444,1,762.639040,0.235000,,v0.4.0-fixed-lag
1302307013,0,1302307013,1302307013,0.000000,1,1,1,0,1.000000,539.777778,1,770.405760,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1303106529,0,1303106529,1303106529,0.000000,1,1,1,0,1.000000,540.222222,1,774.581440,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1303919219,0,1303919219,1303919219,0.000000,1,1,1,0,1.000000,531.666667,1,777.702400,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1304691690,1304694043,1304691690,1304691690,-2.353000,0,0,0,0,1.000000,503.666667,1,779.124800,2.353000,,v0.4.0-fixed-lag
1305490530,1305494045,1305490530,1305490530,-3.515000,0,0,0,0,1.000000,533.222222,1,779.124800,3.515000,,v0.4.0-fixed-lag
1306292227,0,1306292227,1306292227,0.000000,1,1,1,0,1.000000,517.444444,1,780.224640,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1307108225,1307110043,1307108225,1307108225,-1.818000,0,0,0,0,1.000000,520.444444,1,783.308800,1.818000,,v0.4.0-fixed-lag
1307894546,1307894046,1307894546,1307894546,0.500000,0,0,0,0,1.000000,510.666667,1,788.748800,0.500000,,v0.4.0-fixed-lag
1308667928,0,1308667928,1308667928,0.000000,1,1,1,0,1.000000,528.333333,1,788.748800,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1309441818,0,1309441818,1309441818,0.000000,1,1,1,0,1.000000,530.111111,1,794.188800,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1310214386,1310214043,1310214386,1310214386,0.343000,0,0,0,0,1.000000,520.444444,1,794.188800,0.343000,,v0.4.0-fixed-lag
1310942843,1310942043,1310942843,1310942843,0.800000,0,0,0,0,1.000000,520.333333,1,790.182720,0.800000,,v0.4.0-fixed-lag
1311700631,1311702043,1311700631,1311700631,-1.412000,0,0,0,0,1.000000,564.666667,1,786.204800,1.412000,,v0.4.0-fixed-lag
1312472359,1312470043,1312472359,1312472359,2.316000,0,0,0,0,1.000000,560.222222,1,786.204800,2.316000,,v0.4.0-fixed-lag
1313240904,1313238047,1313240904,1313240904,2.857000,0,0,0,0,1.000000,539.333333,1,786.042240,2.857000,,v0.4.0-fixed-lag
1314031379,1314030046,1314031379,1314031379,1.333000,0,0,0,0,1.000000,604.000000,1,785.781760,1.333000,,v0.4.0-fixed-lag
1314848993,1314846046,1314848993,1314848993,2.947000,0,0,0,0,1.000000,602.555556,1,785.781760,2.947000,,v0.4.0-fixed-lag
1315709411,1315710043,1315709411,1315709411,-0.632000,0,0,0,0,1.000000,605.000000,1,780.341760,0.632000,,v0.4.0-fixed-lag
1316531773,1316534043,1316531773,1316531773,-2.270000,0,0,0,0,1.000000,568.222222,1,780.341760,2.270000,,v0.4.0-fixed-lag
1317340205,1317342043,1317340205,1317340205,-1.838000,0,0,0,0,1.000000,589.333333,1,774.901760,1.838000,,v0.4.0-fixed-lag
1318148505,0,1318148505,1318148505,0.000000,1,1,1,0,1.000000,593.222222,1,780.632000,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1318961225,0,1318961225,1318961225,0.000000,1,1,1,0,1.000000,586.000000,1,786.336000,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1319753394,0,1319753394,1319753394,0.000000,1,1,1,0,1.000000,549.333333,1,786.378240,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1320503727,1320502043,1320503727,1320503727,1.684000,0,0,0,0,1.000000,552.888889,1,791.818240,1.684000,,v0.4.0-fixed-lag
1321217204,1321214046,1321217204,1321217204,3.158000,0,0,0,0,1.000000,548.888889,1,791.818240,3.158000,,v0.4.0-fixed-lag
1321952486,0,1321952486,1321952486,0.000000,1,1,1,0,1.000000,590.666667,1,791.818240,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1322626285,0,1322626285,1322626285,0.000000,1,1,1,0,1.000000,468.555556,1,797.216000,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1323268487,0,1323268487,1323268487,0.000000,1,1,1,0,1.000000,491.111111,1,797.494080,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1323894675,1323894043,1323894675,1323894675,0.632000,0,0,0,0,1.000000,509.888889,1,784.106560,0.632000,,v0.4.0-fixed-lag
1324611276,1324614045,1324611276,1324611276,-2.769000,0,0,0,0,1.000000,649.777778,1,784.730240,2.769000,,v0.4.0-fixed-lag
1325373532,0,1325373532,1325373532,0.000000,1,1,1,0,1.000000,590.333333,1,778.752320,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1326172854,0,1326172854,1326172854,0.000000,1,1,1,0,1.000000,633.777778,1,784.192320,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1327028293,0,1327028293,1327028293,0.000000,1,1,1,0,1.000000,568.555556,1,778.752320,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1327902488,1327902044,1327902488,1327902488,0.444000,0,0,0,0,1.000000,518.444444,1,773.312320,0.444000,,v0.4.0-fixed-lag
1328815163,1328814043,1328815163,1328815163,1.120000,0,0,0,0,1.000000,475.888889,1,779.290240,1.120000,,v0.4.0-fixed-lag
1329742843,1329742043,1329742843,1329742843,0.800000,0,0,0,0,1.000000,479.111111,1,782.481920,0.800000,,v0.4.0-fixed-lag
1330662576,1330662043,1330662576,1330662576,0.533000,0,0,0,0,1.000000,508.444444,1,783.463040,0.533000,,v0.4.0-fixed-lag
