t_us,seq,revision,rr_raw_ms,reference_rr_ms,robust_scale_ms,artifact_class,status,resolved,corrected_rr_ms,split_count,paired_index,paired_t_us,confidence,metric_eligible,detector_support_count,detector_consensus,local_clipped,reason,evidence
67627269917,8453339,1,719.996000,688.000000,41.515024,accepted,accepted,1,719.996000,1,-1,0,0.983723,1,2,1.000000,0,,ref=688.0ms scale=41.5ms anchors=8+8 cv=0.060 side_diff=0.125 stable=1
67627965917,8453426,1,696.000000,684.000500,59.306224,accepted,accepted,1,696.000000,1,-1,0,0.993860,1,2,1.000000,0,,ref=684.0ms scale=59.3ms anchors=8+8 cv=0.087 side_diff=0.150 stable=1
67628653917,8453512,1,688.000000,672.002500,71.160352,accepted,accepted,1,688.000000,1,-1,0,0.991668,1,2,1.000000,0,,ref=672.0ms scale=71.2ms anchors=8+8 cv=0.106 side_diff=0.150 stable=1
67629317921,8453595,1,664.004000,684.000500,59.306224,accepted,accepted,1,664.004000,1,-1,0,0.989768,1,2,1.000000,0,,ref=684.0ms scale=59.3ms anchors=8+8 cv=0.087 side_diff=0.150 stable=1
67629957921,8453675,1,640.000000,688.000000,47.447648,accepted,accepted,1,640.000000,1,-1,0,0.975581,1,2,1.000000,0,,ref=688.0ms scale=47.4ms anchors=8+7 cv=0.069 side_diff=0.150 stable=1
67630549920,8453749,1,591.999000,676.002000,59.301035,accepted,accepted,1,591.999000,1,-1,0,0.956507,1,2,1.000000,0,,ref=676.0ms scale=59.3ms anchors=8+6 cv=0.088 side_diff=0.133 stable=1
67631157918,8453825,1,607.998000,664.004000,71.167765,accepted,accepted,1,607.998000,1,-1,0,0.970479,1,2,1.000000,0,,ref=664.0ms scale=71.2ms anchors=8+5 cv=0.107 side_diff=0.116 stable=1
67631773920,8453902,1,616.002000,664.003000,59.306224,accepted,accepted,1,616.002000,1,-1,0,0.974698,1,2,1.000000,0,,ref=664.0ms scale=59.3ms anchors=8+4 cv=0.089 side_diff=0.055 stable=1
67632373921,8453977,1,600.001000,664.002000,47.440235,accepted,accepted,1,600.001000,1,-1,0,0.966265,1,2,0.952196,0,,ref=664.0ms scale=47.4ms anchors=8+3 cv=0.071 side_diff=0.018 stable=1
67632989918,8454054,1,615.997000,652.001000,53.372117,accepted,accepted,1,615.997000,1,-1,0,0.980673,1,2,1.000000,0,,ref=652.0ms scale=53.4ms anchors=8+2 cv=0.082 side_diff=0.074 stable=1
67633653920,8454137,1,664.002000,616.002000,35.579435,accepted,accepted,1,664.002000,1,-1,0,0.972727,1,2,1.000000,0,,ref=616.0ms scale=35.6ms anchors=8+1 cv=0.058 side_diff=0.110 stable=1
67634341920,8454223,1,688.000000,615.999500,35.000000,accepted,accepted,1,688.000000,1,-1,0,0.959091,1,2,1.000000,1,,ref=616.0ms scale=35.0ms anchors=8+0 cv=0.048 side_diff=0.000 stable=1
67629957921,8453675,2,640.000000,676.002000,65.230694,accepted,accepted,1,640.000000,1,-1,0,0.981360,1,2,1.000000,0,,ref=676.0ms scale=65.2ms anchors=8+8 cv=0.096 side_diff=0.150 stable=1
67630549920,8453749,2,591.999000,672.002000,53.373600,accepted,accepted,1,591.999000,1,-1,0,0.958332,1,2,1.000000,0,,ref=672.0ms scale=53.4ms anchors=8+8 cv=0.079 side_diff=0.101 stable=1
67631157918,8453825,2,607.998000,668.002000,41.512800,accepted,accepted,1,607.998000,1,-1,0,0.968561,1,2,1.000000,0,,ref=668.0ms scale=41.5ms anchors=8+8 cv=0.062 side_diff=0.047 stable=1
67631773920,8453902,2,616.002000,668.002000,35.579435,accepted,accepted,1,616.002000,1,-1,0,0.972755,1,2,1.000000,0,,ref=668.0ms scale=35.6ms anchors=8+8 cv=0.053 side_diff=0.012 stable=1
67632373921,8453977,2,600.001000,668.002000,35.000000,accepted,accepted,1,600.001000,1,-1,0,0.964371,1,2,0.952196,0,,ref=668.0ms scale=35.0ms anchors=8+8 cv=0.044 side_diff=0.036 stable=1
67632989918,8454054,2,615.997000,668.002000,35.000000,accepted,accepted,1,615.997000,1,-1,0,0.972752,1,2,1.000000,0,,ref=668.0ms scale=35.0ms anchors=8+8 cv=0.044 side_diff=0.074 stable=1
67633653920,8454137,2,664.002000,668.002000,35.000000,accepted,accepted,1,664.002000,1,-1,0,0.997904,1,2,1.000000,0,,ref=668.0ms scale=35.0ms anchors=8+8 cv=0.044 side_diff=0.099 stable=1
67634341920,8454223,2,688.000000,660.000000,35.000000,accepted,accepted,1,688.000000,1,-1,0,0.985152,1,2,1.000000,1,,ref=660.0ms scale=35.0ms anchors=8+8 cv=0.045 side_diff=0.093 stable=1
67634997918,8454305,1,655.998000,664.001000,35.579435,accepted,accepted,1,655.998000,1,-1,0,0.995782,1,2,1.000000,0,,ref=664.0ms scale=35.6ms anchors=8+8 cv=0.054 side_diff=0.093 stable=1
67635677918,8454390,1,680.000000,659.999000,41.511317,accepted,accepted,1,680.000000,1,-1,0,0.989393,1,2,1.000000,0,,ref=660.0ms scale=41.5ms anchors=8+8 cv=0.063 side_diff=0.087 stable=1
67636349918,8454474,1,672.000000,659.999000,41.510576,accepted,accepted,1,672.000000,1,-1,0,0.993636,1,2,1.000000,0,,ref=660.0ms scale=41.5ms anchors=8+8 cv=0.063 side_diff=0.049 stable=1
67637029920,8454559,1,680.002000,659.999000,35.580917,accepted,accepted,1,680.002000,1,-1,0,0.989392,1,2,1.000000,0,,ref=660.0ms scale=35.6ms anchors=8+8 cv=0.054 side_diff=0.006 stable=1
67637717920,8454645,1,688.000000,659.999000,35.000000,accepted,accepted,1,688.000000,1,-1,0,0.985151,1,2,1.000000,0,,ref=660.0ms scale=35.0ms anchors=8+8 cv=0.045 side_diff=0.037 stable=1
67638389920,8454729,1,672.000000,659.999000,35.582400,accepted,accepted,1,672.000000,1,-1,0,0.993636,1,2,1.000000,0,,ref=660.0ms scale=35.6ms anchors=8+8 cv=0.054 side_diff=0.061 stable=1
67639077916,8454815,1,687.996000,659.999000,35.000000,accepted,accepted,1,687.996000,1,-1,0,0.985153,1,2,1.000000,0,,ref=660.0ms scale=35.0ms anchors=8+8 cv=0.045 side_diff=0.067 stable=1
67639717920,8454895,1,640.004000,664.001000,35.000000,accepted,accepted,1,640.004000,1,-1,0,0.987351,1,2,1.000000,0,,ref=664.0ms scale=35.0ms anchors=8+8 cv=0.045 side_diff=0.073 stable=1
67640381920,8454978,1,664.000000,660.000000,35.580917,accepted,accepted,1,664.000000,1,-1,0,0.997879,1,2,1.000000,0,,ref=660.0ms scale=35.6ms anchors=8+8 cv=0.054 side_diff=0.067 stable=1
67640981920,8455053,1,600.000000,668.001000,35.000000,accepted,accepted,1,600.000000,1,-1,0,0.964371,1,2,1.000000,0,,ref=668.0ms scale=35.0ms anchors=8+8 cv=0.044 side_diff=0.055 stable=1
67641613919,8455132,1,631.999000,668.001000,35.579435,accepted,accepted,1,631.999000,1,-1,0,0.981137,1,2,1.000000,0,,ref=668.0ms scale=35.6ms anchors=8+8 cv=0.053 side_diff=0.024 stable=1
67642261921,8455213,1,648.002000,668.001000,53.375083,accepted,accepted,1,648.002000,1,-1,0,0.989521,1,2,1.000000,0,,ref=668.0ms scale=53.4ms anchors=8+8 cv=0.080 side_diff=0.024 stable=1
67642893917,8455292,1,631.996000,668.001000,53.375083,accepted,accepted,1,631.996000,1,-1,0,0.981135,1,2,1.000000,0,,ref=668.0ms scale=53.4ms anchors=8+8 cv=0.080 side_diff=0.076 stable=1
67643501920,8455368,1,608.003000,668.001000,53.375083,accepted,accepted,1,608.003000,1,-1,0,0.968564,1,2,1.000000,0,,ref=668.0ms scale=53.4ms anchors=8+8 cv=0.080 side_diff=0.095 stable=1
67644133918,8455447,1,631.998000,675.999000,59.304000,accepted,accepted,1,631.998000,1,-1,0,0.977218,1,2,1.000000,0,,ref=676.0ms scale=59.3ms anchors=8+8 cv=0.088 side_diff=0.124 stable=1
67644797920,8455530,1,664.002000,675.999500,65.238106,accepted,accepted,1,664.002000,1,-1,0,0.993788,1,2,1.000000,0,,ref=676.0ms scale=65.2ms anchors=8+8 cv=0.097 side_diff=0.141 stable=1
67645501921,8455618,1,704.001000,676.000500,71.164800,accepted,accepted,1,704.001000,1,-1,0,0.985503,1,2,1.000000,0,,ref=676.0ms scale=71.2ms anchors=8+8 cv=0.105 side_diff=0.147 stable=1
67646213920,8455707,1,711.999000,696.000000,83.028565,accepted,accepted,1,711.999000,1,-1,0,0.991955,1,2,1.000000,0,,ref=696.0ms scale=83.0ms anchors=8+8 cv=0.119 side_diff=0.163 stable=1
67646941916,8455798,1,727.996000,708.000000,65.237365,accepted,accepted,1,727.996000,1,-1,0,0.990115,1,2,1.000000,0,,ref=708.0ms scale=65.2ms anchors=8+8 cv=0.092 side_diff=0.156 stable=1
67647669920,8455889,1,728.004000,719.997500,47.449872,accepted,accepted,1,728.004000,1,-1,0,0.996108,1,2,1.000000,0,,ref=720.0ms scale=47.4ms anchors=8+8 cv=0.066 side_diff=0.131 stable=1
67648405921,8455981,1,736.001000,727.998000,35.588330,accepted,accepted,1,736.001000,1,-1,0,0.996152,1,2,1.000000,0,,ref=728.0ms scale=35.6ms anchors=8+8 cv=0.049 side_diff=0.089 stable=1
67649093920,8456067,1,687.999000,728.000000,35.000000,accepted,accepted,1,687.999000,1,-1,0,0.980769,1,2,1.000000,0,,ref=728.0ms scale=35.0ms anchors=8+8 cv=0.041 side_diff=0.055 stable=1
67649845920,8456161,1,752.000000,728.000000,35.000000,accepted,accepted,1,752.000000,1,-1,0,0.988462,1,2,1.000000,0,,ref=728.0ms scale=35.0ms anchors=8+7 cv=0.033 side_diff=0.050 stable=1
67650605916,8456256,1,759.996000,728.000000,35.000000,accepted,accepted,1,759.996000,1,-1,0,0.984617,1,2,1.000000,0,,ref=728.0ms scale=35.0ms anchors=8+6 cv=0.033 side_diff=0.022 stable=1
67651357920,8456350,1,752.004000,728.000000,35.000000,accepted,accepted,1,752.004000,1,-1,0,0.988460,1,2,1.000000,0,,ref=728.0ms scale=35.0ms anchors=8+5 cv=0.033 side_diff=0.000 stable=1
67652125920,8456446,1,768.000000,728.002000,35.000000,accepted,accepted,1,768.000000,1,-1,0,0.980770,1,2,1.000000,0,,ref=728.0ms scale=35.0ms anchors=8+4 cv=0.024 side_diff=0.005 stable=1
67652869920,8456539,1,744.000000,728.004000,35.000000,accepted,accepted,1,744.000000,1,-1,0,0.992310,1,2,1.000000,0,,ref=728.0ms scale=35.0ms anchors=8+3 cv=0.016 side_diff=0.022 stable=1
67653597920,8456630,1,728.000000,740.000500,35.000000,accepted,accepted,1,728.000000,1,-1,0,0.994324,1,2,1.000000,0,,ref=740.0ms scale=35.0ms anchors=8+2 cv=0.024 side_diff=0.027 stable=1
67654325920,8456721,1,728.000000,744.000000,35.000000,accepted,accepted,1,728.000000,1,-1,0,0.992473,1,2,1.000000,0,,ref=744.0ms scale=35.0ms anchors=8+1 cv=0.032 side_diff=0.027 stable=1
67655053920,8456812,1,728.000000,748.000000,35.000000,accepted,accepted,1,728.000000,1,-1,0,0.990642,1,2,1.000000,0,,ref=748.0ms scale=35.0ms anchors=8+0 cv=0.032 side_diff=0.000 stable=1
67653597920,8456630,2,728.000000,728.000000,47.440976,accepted,accepted,1,728.000000,1,-1,0,1.000000,1,2,1.000000,0,,ref=728.0ms scale=47.4ms anchors=8+8 cv=0.065 side_diff=0.095 stable=1
67654325920,8456721,2,728.000000,720.001500,47.446906,accepted,accepted,1,728.000000,1,-1,0,0.996112,1,2,1.000000,0,,ref=720.0ms scale=47.4ms anchors=8+8 cv=0.066 side_diff=0.095 stable=1
67655053920,8456812,2,728.000000,704.001000,47.444683,accepted,accepted,1,728.000000,1,-1,0,0.988069,1,2,1.000000,0,,ref=704.0ms scale=47.4ms anchors=8+8 cv=0.067 side_diff=0.101 stable=1
67655733920,8456897,1,680.000000,720.001500,47.446165,accepted,accepted,1,680.000000,1,-1,0,0.980555,1,2,1.000000,0,,ref=720.0ms scale=47.4ms anchors=8+8 cv=0.066 side_diff=0.101 stable=1
67656405920,8456981,1,672.000000,704.002000,35.584624,accepted,accepted,1,672.000000,1,-1,0,0.984090,1,2,1.000000,0,,ref=704.0ms scale=35.6ms anchors=8+8 cv=0.051 side_diff=0.073 stable=1
67657085921,8457066,1,680.001000,696.000000,41.512800,accepted,accepted,1,680.001000,1,-1,0,0.991955,1,2,1.000000,0,,ref=696.0ms scale=41.5ms anchors=8+8 cv=0.060 side_diff=0.062 stable=1
67657781920,8457153,1,695.999000,684.000500,35.000000,accepted,accepted,1,695.999000,1,-1,0,0.993860,1,2,1.000000,0,,ref=684.0ms scale=35.0ms anchors=8+8 cv=0.035 side_diff=0.074 stable=1
67658453920,8457237,1,672.000000,684.000500,35.000000,accepted,accepted,1,672.000000,1,-1,0,0.993859,1,2,1.000000,0,,ref=684.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.046 stable=1
67659109917,8457319,1,655.997000,684.000500,35.000000,accepted,accepted,1,655.997000,1,-1,0,0.985671,1,2,1.000000,0,,ref=684.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.006 stable=1
67659821920,8457408,1,712.003000,680.000000,35.000000,accepted,accepted,1,712.003000,1,-1,0,0.983528,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+8 cv=0.017 side_diff=0.000 stable=1
67660485920,8457491,1,664.000000,680.000000,35.000000,accepted,accepted,1,664.000000,1,-1,0,0.991765,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+8 cv=0.017 side_diff=0.000 stable=1
67661173920,8457577,1,688.000000,675.999500,35.000000,accepted,accepted,1,688.000000,1,-1,0,0.993787,1,2,1.000000,0,,ref=676.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.000 stable=1
67661869921,8457664,1,696.001000,672.002000,35.000000,accepted,accepted,1,696.001000,1,-1,0,0.987501,1,2,1.000000,0,,ref=672.0ms scale=35.0ms anchors=8+8 cv=0.018 side_diff=0.006 stable=1
67662549916,8457749,1,679.995000,676.002000,35.000000,accepted,accepted,1,679.995000,1,-1,0,0.997933,1,2,1.000000,0,,ref=676.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.018 stable=1
67663221920,8457833,1,672.004000,679.997500,35.000000,accepted,accepted,1,672.004000,1,-1,0,0.995886,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.012 stable=1
67663901920,8457918,1,680.000000,672.002000,35.000000,accepted,accepted,1,680.000000,1,-1,0,0.995834,1,2,1.000000,0,,ref=672.0ms scale=35.0ms anchors=8+8 cv=0.035 side_diff=0.012 stable=1
67664589920,8458004,1,688.000000,675.999500,35.000000,accepted,accepted,1,688.000000,1,-1,0,0.993787,1,2,1.000000,0,,ref=676.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.018 stable=1
67665253920,8458087,1,664.000000,683.998500,35.000000,accepted,accepted,1,664.000000,1,-1,0,0.989767,1,2,1.000000,0,,ref=684.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.006 stable=1
67665893920,8458167,1,640.000000,683.998500,35.000000,accepted,accepted,1,640.000000,1,-1,0,0.977486,1,2,1.000000,0,,ref=684.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.012 stable=1
67666533920,8458247,1,640.000000,683.998500,35.000000,accepted,accepted,1,640.000000,1,-1,0,0.977486,1,2,1.000000,0,,ref=684.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.012 stable=1
67667205920,8458331,1,672.000000,679.997500,35.000000,accepted,accepted,1,672.000000,1,-1,0,0.995884,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.018 stable=1
67667893920,8458417,1,688.000000,675.999500,35.000000,accepted,accepted,1,688.000000,1,-1,0,0.993787,1,2,1.000000,0,,ref=676.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.024 stable=1
67668581917,8458503,1,687.997000,676.002000,35.000000,accepted,accepted,1,687.997000,1,-1,0,0.993790,1,2,1.000000,0,,ref=676.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.029 stable=1
67669245917,8458586,1,664.000000,687.998500,35.000000,accepted,accepted,1,664.000000,1,-1,0,0.987791,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.023 stable=1
67669933921,8458672,1,688.004000,687.998500,35.000000,accepted,accepted,1,688.004000,1,-1,0,0.999997,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+8 cv=0.034 side_diff=0.035 stable=1
67670645920,8458761,1,711.999000,687.997000,35.000000,accepted,accepted,1,711.999000,1,-1,0,0.987790,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+7 cv=0.034 side_diff=0.030 stable=1
67671349917,8458849,1,703.997000,687.998500,35.000000,accepted,accepted,1,703.997000,1,-1,0,0.991861,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+6 cv=0.026 side_diff=0.012 stable=1
67672021920,8458933,1,672.003000,688.000000,35.000000,accepted,accepted,1,672.003000,1,-1,0,0.991862,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+5 cv=0.017 side_diff=0.000 stable=1
67672685917,8459016,1,663.997000,688.001500,35.000000,accepted,accepted,1,663.997000,1,-1,0,0.987788,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+4 cv=0.017 side_diff=0.006 stable=1
67673381921,8459103,1,696.004000,688.000000,35.000000,accepted,accepted,1,696.004000,1,-1,0,0.995928,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+3 cv=0.017 side_diff=0.000 stable=1
67674077918,8459190,1,695.997000,688.001500,35.000000,accepted,accepted,1,695.997000,1,-1,0,0.995933,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+2 cv=0.026 side_diff=0.000 stable=1
67674765918,8459276,1,688.000000,688.004000,35.000000,accepted,accepted,1,688.000000,1,-1,0,0.999998,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+1 cv=0.034 side_diff=0.006 stable=1
67675453921,8459362,1,688.003000,692.000500,35.000000,accepted,accepted,1,688.003000,1,-1,0,0.997978,1,2,1.000000,0,,ref=692.0ms scale=35.0ms anchors=8+0 cv=0.017 side_diff=0.000 stable=1
67675453921,8459362,2,688.003000,688.000000,35.578693,accepted,accepted,1,688.003000,1,-1,0,0.999998,1,2,1.000000,0,,ref=688.0ms scale=35.6ms anchors=8+8 cv=0.052 side_diff=0.060 stable=1
67676165917,8459451,1,711.996000,688.000000,35.583141,accepted,accepted,1,711.996000,1,-1,0,0.987793,1,2,1.000000,0,,ref=688.0ms scale=35.6ms anchors=8+8 cv=0.052 side_diff=0.060 stable=1
67676893921,8459542,1,728.004000,688.000000,35.580917,accepted,accepted,1,728.004000,1,-1,0,0.979649,1,2,1.000000,0,,ref=688.0ms scale=35.6ms anchors=8+8 cv=0.052 side_diff=0.060 stable=1
67677581921,8459628,1,688.000000,688.001500,47.446906,accepted,accepted,1,688.000000,1,-1,0,0.999999,1,2,1.000000,0,,ref=688.0ms scale=47.4ms anchors=8+8 cv=0.069 side_diff=0.060 stable=1
67678221920,8459708,1,639.999000,692.000000,41.516506,accepted,accepted,1,639.999000,1,-1,0,0.973699,1,2,1.000000,0,,ref=692.0ms scale=41.5ms anchors=8+8 cv=0.060 side_diff=0.012 stable=1
67678821920,8459783,1,600.000000,692.000000,35.580917,accepted,accepted,1,600.000000,1,-1,0,0.953468,1,2,1.000000,0,,ref=692.0ms scale=35.6ms anchors=8+8 cv=0.051 side_diff=0.000 stable=1
67679413920,8459857,1,592.000000,692.000000,35.582400,accepted,accepted,1,592.000000,1,-1,0,0.949422,1,2,1.000000,0,,ref=692.0ms scale=35.6ms anchors=8+8 cv=0.051 side_diff=0.029 stable=1
67680045920,8459936,1,632.000000,688.001500,35.582400,accepted,accepted,1,632.000000,1,-1,0,0.971511,1,2,1.000000,0,,ref=688.0ms scale=35.6ms anchors=8+8 cv=0.052 side_diff=0.029 stable=1
67680709918,8460019,1,663.998000,688.001500,47.440976,accepted,accepted,1,663.998000,1,-1,0,0.987789,1,2,1.000000,0,,ref=688.0ms scale=47.4ms anchors=8+8 cv=0.069 side_diff=0.064 stable=1
67681437920,8460110,1,728.002000,680.002000,47.435787,accepted,accepted,1,728.002000,1,-1,0,0.975294,1,2,1.000000,0,,ref=680.0ms scale=47.4ms anchors=8+8 cv=0.070 side_diff=0.060 stable=1
67682197920,8460205,1,760.000000,680.002000,41.508352,accepted,accepted,1,760.000000,1,-1,0,0.958825,1,2,1.000000,0,,ref=680.0ms scale=41.5ms anchors=8+8 cv=0.061 side_diff=0.054 stable=1
67682933920,8460297,1,736.000000,679.998500,35.580176,accepted,accepted,1,736.000000,1,-1,0,0.971176,1,2,1.000000,0,,ref=680.0ms scale=35.6ms anchors=8+8 cv=0.052 side_diff=0.042 stable=1
67683637920,8460385,1,704.000000,679.997500,41.509093,accepted,accepted,1,704.000000,1,-1,0,0.987646,1,2,1.000000,0,,ref=680.0ms scale=41.5ms anchors=8+8 cv=0.061 side_diff=0.042 stable=1
67684317920,8460470,1,680.000000,680.000000,35.580176,accepted,accepted,1,680.000000,1,-1,0,1.000000,1,2,1.000000,0,,ref=680.0ms scale=35.6ms anchors=8+8 cv=0.052 side_diff=0.006 stable=1
67685029918,8460559,1,711.998000,680.001000,35.000000,accepted,accepted,1,711.998000,1,-1,0,0.983531,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+8 cv=0.035 side_diff=0.017 stable=1
67685701920,8460643,1,672.002000,680.003000,35.000000,accepted,accepted,1,672.002000,1,-1,0,0.995882,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+8 cv=0.035 side_diff=0.040 stable=1
67686381917,8460728,1,679.997000,688.000000,35.000000,accepted,accepted,1,679.997000,1,-1,0,0.995929,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+8 cv=0.034 side_diff=0.040 stable=1
67687061921,8460813,1,680.004000,695.996000,35.000000,accepted,accepted,1,680.004000,1,-1,0,0.991958,1,2,1.000000,0,,ref=696.0ms scale=35.0ms anchors=8+8 cv=0.043 side_diff=0.029 stable=1
67687757917,8460900,1,695.996000,688.000000,35.000000,accepted,accepted,1,695.996000,1,-1,0,0.995932,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+8 cv=0.034 side_diff=0.006 stable=1
67688413920,8460982,1,656.003000,695.996000,35.000000,accepted,accepted,1,656.003000,1,-1,0,0.979888,1,2,1.000000,0,,ref=696.0ms scale=35.0ms anchors=8+8 cv=0.034 side_diff=0.029 stable=1
67689093918,8461067,1,679.998000,695.996000,35.000000,accepted,accepted,1,679.998000,1,-1,0,0.991955,1,2,1.000000,0,,ref=696.0ms scale=35.0ms anchors=8+8 cv=0.043 side_diff=0.057 stable=1
67689773920,8461152,1,680.002000,695.996000,35.574987,accepted,accepted,1,680.002000,1,-1,0,0.991957,1,2,1.000000,0,,ref=696.0ms scale=35.6ms anchors=8+8 cv=0.051 side_diff=0.057 stable=1
67690469916,8461239,1,695.996000,695.996000,35.576470,accepted,accepted,1,695.996000,1,-1,0,1.000000,1,2,1.000000,0,,ref=696.0ms scale=35.6ms anchors=8+7 cv=0.051 side_diff=0.057 stable=1
67691141916,8461323,1,672.000000,695.996000,35.580917,accepted,accepted,1,672.000000,1,-1,0,0.987933,1,2,1.000000,0,,ref=696.0ms scale=35.6ms anchors=8+6 cv=0.051 side_diff=0.068 stable=1
67691861916,8461413,1,720.000000,695.996000,35.576470,accepted,accepted,1,720.000000,1,-1,0,0.987929,1,2,1.000000,0,,ref=696.0ms scale=35.6ms anchors=8+5 cv=0.051 side_diff=0.079 stable=1
67692597919,8461505,1,736.003000,695.996000,35.582400,accepted,accepted,1,736.003000,1,-1,0,0.979881,1,2,1.000000,0,,ref=696.0ms scale=35.6ms anchors=8+4 cv=0.051 side_diff=0.068 stable=1
67693317920,8461595,1,720.001000,695.996000,35.588330,accepted,accepted,1,720.001000,1,-1,0,0.987928,1,2,1.000000,0,,ref=696.0ms scale=35.6ms anchors=8+3 cv=0.051 side_diff=0.067 stable=1
67694053917,8461687,1,735.997000,707.998000,41.509835,accepted,accepted,1,735.997000,1,-1,0,0.986159,1,2,1.000000,0,,ref=708.0ms scale=41.5ms anchors=8+2 cv=0.059 side_diff=0.073 stable=1
